?x	?label
<http://purl.obolibrary.org/obo/OBA_0000101>	"metanephric kidney size"
<http://purl.obolibrary.org/obo/OBA_0000102>	"microvillus length"
<http://purl.obolibrary.org/obo/OBA_0000103>	"mitochondrial mRNA stability"
<http://purl.obolibrary.org/obo/OBA_0000104>	"mitochondrial membrane permeability"
<http://purl.obolibrary.org/obo/OBA_0000105>	"mitochondrial membrane potential"
<http://purl.obolibrary.org/obo/OBA_0000106>	"mitochondrial rRNA stability"
<http://purl.obolibrary.org/obo/OBA_0000107>	"multivesicular body size"
<http://purl.obolibrary.org/obo/OBA_0000110>	"muscle filament sliding speed"
<http://purl.obolibrary.org/obo/OBA_0000112>	"myofibril number"
<http://purl.obolibrary.org/obo/OBA_0000113>	"myofibril size"
<http://purl.obolibrary.org/obo/OBA_0000114>	"neuronal synaptic plasticity"
<http://purl.obolibrary.org/obo/OBA_0000116>	"neurotransmitter levels"
<http://purl.obolibrary.org/obo/OBA_0000117>	"nuclear size"
<http://purl.obolibrary.org/obo/OBA_0000119>	"nucleosome density"
<http://purl.obolibrary.org/obo/OBA_0000120>	"osmotic pressure"
<http://purl.obolibrary.org/obo/OBA_0000121>	
<http://purl.obolibrary.org/obo/OBA_0000122>	"peroxisome size"
<http://purl.obolibrary.org/obo/OBA_0000123>	"plasma membrane sterol distribution"
<http://purl.obolibrary.org/obo/OBA_0000124>	"post-lysosomal vacuole size"
<http://purl.obolibrary.org/obo/OBA_0000125>	"post-synaptic membrane potential"
<http://purl.obolibrary.org/obo/OBA_0000126>	"potassium ion concentration"
<http://purl.obolibrary.org/obo/OBA_0000127>	"pronephric kidney size"
<http://purl.obolibrary.org/obo/OBA_0000128>	"protein stability"
<http://purl.obolibrary.org/obo/OBA_0000129>	"rRNA stability"
<http://purl.obolibrary.org/obo/OBA_0000134>	
<http://purl.obolibrary.org/obo/OBA_0000136>	
<http://purl.obolibrary.org/obo/OBA_0000138>	"spindle density"
<http://purl.obolibrary.org/obo/OBA_0000139>	"synapse structure and activity"
<http://purl.obolibrary.org/obo/OBA_0000140>	
<http://purl.obolibrary.org/obo/OBA_0000141>	
<http://purl.obolibrary.org/obo/OBA_0000143>	"systemic arterial blood pressure"
<http://purl.obolibrary.org/obo/OBA_0000160>	"thalamus size"
<http://purl.obolibrary.org/obo/OBA_0000161>	"force of heart contraction"
<http://purl.obolibrary.org/obo/OBA_0000164>	"velocity of shortening of skeletal muscle modulating contraction"
<http://purl.obolibrary.org/obo/OBA_0000166>	"tracheal tube diameter"
<http://purl.obolibrary.org/obo/OBA_0000167>	"tracheal tube length"
<http://purl.obolibrary.org/obo/OBA_0000168>	"tracheal tube size"
<http://purl.obolibrary.org/obo/OBA_0000169>	"translational accuracy"
<http://purl.obolibrary.org/obo/OBA_0000171>	"tube diameter"
<http://purl.obolibrary.org/obo/OBA_0000172>	"tube size"
<http://purl.obolibrary.org/obo/OBA_0000173>	"urinary volume"
<http://purl.obolibrary.org/obo/OBA_0000174>	"vascular permeability"
<http://purl.obolibrary.org/obo/OBA_0000181>	
<http://purl.obolibrary.org/obo/OBA_0000182>	"nutrient level"
<http://purl.obolibrary.org/obo/OBA_0000183>	"blood vessel diameter"
<http://purl.obolibrary.org/obo/OBA_0001001>	
<http://purl.obolibrary.org/obo/OBA_0002000>	"kidney structure"
<http://purl.obolibrary.org/obo/OBA_0002001>	"lower urinary tract size"
<http://purl.obolibrary.org/obo/OBA_0002002>	"testis displaced"
<http://purl.obolibrary.org/obo/OBA_0002003>	"multicellular organism phenotypic sex"
<http://purl.obolibrary.org/obo/OBA_0002004>	"urethral meatus displaced"
<http://purl.obolibrary.org/obo/OBA_0002005>	"external genitalia amount"
<http://purl.obolibrary.org/obo/OBA_0002006>	"scrotum concavity"
<http://purl.obolibrary.org/obo/OBA_0002007>	"reproductive system size"
<http://purl.obolibrary.org/obo/OBA_0002008>	"urethra closure"
<http://purl.obolibrary.org/obo/OBA_0002009>	"renal collecting system amount"
<http://purl.obolibrary.org/obo/OBA_0002010>	"kidney displaced"
<http://purl.obolibrary.org/obo/OBA_0002011>	"micturition rate"
<http://purl.obolibrary.org/obo/OBA_0002012>	"kidney amount"
<http://purl.obolibrary.org/obo/OBA_0002013>	"kidney composition"
<http://purl.obolibrary.org/obo/OBA_0002014>	"nephron tubule functionality"
<http://purl.obolibrary.org/obo/OBA_0002015>	"renal pelvis size"
<http://purl.obolibrary.org/obo/OBA_0002016>	"gonad structure"
<http://purl.obolibrary.org/obo/OBA_0002017>	"gonad size"
<http://purl.obolibrary.org/obo/OBA_0002018>	"uterus concavity"
<http://purl.obolibrary.org/obo/OBA_0002019>	"uterus position"
<http://purl.obolibrary.org/obo/OBA_0002020>	"menstruation amount"
<http://purl.obolibrary.org/obo/OBA_0002021>	"ovary structure"
<http://purl.obolibrary.org/obo/OBA_0002022>	"vagina closure"
<http://purl.obolibrary.org/obo/OBA_0002023>	"uterus amount"
<http://purl.obolibrary.org/obo/OBA_0002024>	"mouth size"
<http://purl.obolibrary.org/obo/OBA_0002025>	"tongue size"
<http://purl.obolibrary.org/obo/OBA_0002026>	"tongue displaced"
<http://purl.obolibrary.org/obo/OBA_0002027>	"secondary palate closure"
<http://purl.obolibrary.org/obo/OBA_0002028>	"bony part of hard palate closure"
<http://purl.obolibrary.org/obo/OBA_0002029>	"lower lip position"
<http://purl.obolibrary.org/obo/OBA_0002030>	"soft palate closure"
<http://purl.obolibrary.org/obo/OBA_0002031>	"alveolar ridge size"
<http://purl.obolibrary.org/obo/OBA_0002032>	"upper lip length"
<http://purl.obolibrary.org/obo/OBA_0002033>	"secondary palate size"
<http://purl.obolibrary.org/obo/OBA_0002034>	"palatine uvula concavity"
<http://purl.obolibrary.org/obo/OBA_0002035>	"mouth closure"
<http://purl.obolibrary.org/obo/OBA_0002036>	"frenulum of tongue length"
<http://purl.obolibrary.org/obo/OBA_0002037>	"upper lip closure"
<http://purl.obolibrary.org/obo/OBA_0002038>	"mouth 2-D shape"
<http://purl.obolibrary.org/obo/OBA_0002039>	"gingiva size"
<http://purl.obolibrary.org/obo/OBA_0002040>	"upper lip position"
<http://purl.obolibrary.org/obo/OBA_0002041>	"alveolar process of maxilla size"
<http://purl.obolibrary.org/obo/OBA_0002042>	"mouth wetness"
<http://purl.obolibrary.org/obo/OBA_0002043>	"secondary palate height"
<http://purl.obolibrary.org/obo/OBA_0002044>	"upper lip size"
<http://purl.obolibrary.org/obo/OBA_0002045>	"tongue texture"
<http://purl.obolibrary.org/obo/OBA_0002046>	"lower lip spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002047>	"anterior fontanel size"
<http://purl.obolibrary.org/obo/OBA_0002048>	"fontanelle size"
<http://purl.obolibrary.org/obo/OBA_0002049>	"tetrapod parietal bone position"
<http://purl.obolibrary.org/obo/OBA_0002050>	"head 2-D shape"
<http://purl.obolibrary.org/obo/OBA_0002051>	"vault of skull mass density"
<http://purl.obolibrary.org/obo/OBA_0002052>	"occipital bone position"
<http://purl.obolibrary.org/obo/OBA_0002053>	"fontanelle onset quality"
<http://purl.obolibrary.org/obo/OBA_0002054>	"jugal bone size"
<http://purl.obolibrary.org/obo/OBA_0002055>	"face size"
<http://purl.obolibrary.org/obo/OBA_0002056>	"face length"
<http://purl.obolibrary.org/obo/OBA_0002057>	"mandible displaced"
<http://purl.obolibrary.org/obo/OBA_0002058>	"face texture"
<http://purl.obolibrary.org/obo/OBA_0002059>	"face composition"
<http://purl.obolibrary.org/obo/OBA_0002060>	"epicanthal fold length"
<http://purl.obolibrary.org/obo/OBA_0002061>	"philtrum size"
<http://purl.obolibrary.org/obo/OBA_0002062>	"face convex 3-D shape"
<http://purl.obolibrary.org/obo/OBA_0002063>	"mandible position"
<http://purl.obolibrary.org/obo/OBA_0002064>	"chin sharpness"
<http://purl.obolibrary.org/obo/OBA_0002065>	"face 2-D shape"
<http://purl.obolibrary.org/obo/OBA_0002066>	"philtrum curvature"
<http://purl.obolibrary.org/obo/OBA_0002067>	"face symmetry"
<http://purl.obolibrary.org/obo/OBA_0002068>	"maxilla size"
<http://purl.obolibrary.org/obo/OBA_0002069>	"chin length"
<http://purl.obolibrary.org/obo/OBA_0002070>	"forehead size"
<http://purl.obolibrary.org/obo/OBA_0002071>	"forehead shape"
<http://purl.obolibrary.org/obo/OBA_0002072>	"mandible size"
<http://purl.obolibrary.org/obo/OBA_0002073>	"forehead height"
<http://purl.obolibrary.org/obo/OBA_0002074>	"ear position"
<http://purl.obolibrary.org/obo/OBA_0002075>	"external ear rotated"
<http://purl.obolibrary.org/obo/OBA_0002076>	"sensory perception of sound amount"
<http://purl.obolibrary.org/obo/OBA_0002077>	"external ear position"
<http://purl.obolibrary.org/obo/OBA_0002078>	"helix of outer ear size"
<http://purl.obolibrary.org/obo/OBA_0002079>	"antihelix position"
<http://purl.obolibrary.org/obo/OBA_0002080>	"external acoustic meatus size"
<http://purl.obolibrary.org/obo/OBA_0002081>	"vibrational conductance of sound to the inner ear amount"
<http://purl.obolibrary.org/obo/OBA_0002082>	"external acoustic meatus closure"
<http://purl.obolibrary.org/obo/OBA_0002083>	"nose size"
<http://purl.obolibrary.org/obo/OBA_0002084>	"nose shape"
<http://purl.obolibrary.org/obo/OBA_0002085>	"nasal septum length"
<http://purl.obolibrary.org/obo/OBA_0002086>	"nasal bridge position"
<http://purl.obolibrary.org/obo/OBA_0002087>	"nasal cartilage size"
<http://purl.obolibrary.org/obo/OBA_0002088>	"nasal bridge size"
<http://purl.obolibrary.org/obo/OBA_0002089>	"nose tip curvature"
<http://purl.obolibrary.org/obo/OBA_0002090>	"nasal bone size"
<http://purl.obolibrary.org/obo/OBA_0002091>	"nose position"
<http://purl.obolibrary.org/obo/OBA_0002092>	"nose tip 2-D shape"
<http://purl.obolibrary.org/obo/OBA_0002093>	"internal naris structure"
<http://purl.obolibrary.org/obo/OBA_0002094>	"internal naris closure"
<http://purl.obolibrary.org/obo/OBA_0002095>	"external naris curvature"
<http://purl.obolibrary.org/obo/OBA_0002096>	"nose tip size"
<http://purl.obolibrary.org/obo/OBA_0002097>	"nose tip concavity"
<http://purl.obolibrary.org/obo/OBA_0002098>	"nose curvature"
<http://purl.obolibrary.org/obo/OBA_0002099>	"sensory perception of smell amount"
<http://purl.obolibrary.org/obo/OBA_0002100>	"external naris spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002101>	"muscle of neck strength"
<http://purl.obolibrary.org/obo/OBA_0002102>	"neck length"
<http://purl.obolibrary.org/obo/OBA_0002103>	"neck size"
<http://purl.obolibrary.org/obo/OBA_0002104>	"cornea size"
<http://purl.obolibrary.org/obo/OBA_0002105>	"anatomical line between pupils alignment"
<http://purl.obolibrary.org/obo/OBA_0002106>	"eyeball of camera-type eye position"
<http://purl.obolibrary.org/obo/OBA_0002107>	"palpebral fissure shape"
<http://purl.obolibrary.org/obo/OBA_0002108>	"eyelid shape"
<http://purl.obolibrary.org/obo/OBA_0002109>	"iris amount"
<http://purl.obolibrary.org/obo/OBA_0002110>	"eyelash length"
<http://purl.obolibrary.org/obo/OBA_0002111>	"eyeball of camera-type eye amount"
<http://purl.obolibrary.org/obo/OBA_0002112>	"eyebrow spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002113>	"cornea structure"
<http://purl.obolibrary.org/obo/OBA_0002114>	"eyelash amount"
<http://purl.obolibrary.org/obo/OBA_0002115>	"lacrimal drainage system closure"
<http://purl.obolibrary.org/obo/OBA_0002116>	"eyeball of camera-type eye size"
<http://purl.obolibrary.org/obo/OBA_0002117>	"eyebrow size"
<http://purl.obolibrary.org/obo/OBA_0002118>	"palpebral fissure size"
<http://purl.obolibrary.org/obo/OBA_0002119>	"eyeball of camera-type eye closure"
<http://purl.obolibrary.org/obo/OBA_0002120>	"sclera size"
<http://purl.obolibrary.org/obo/OBA_0002121>	"extra-ocular muscle movement behavioral quality"
<http://purl.obolibrary.org/obo/OBA_0002122>	"periorbital skin texture"
<http://purl.obolibrary.org/obo/OBA_0002123>	"cranial nerve II size"
<http://purl.obolibrary.org/obo/OBA_0002124>	"camera-type eye photosensitivity"
<http://purl.obolibrary.org/obo/OBA_0002125>	"visual perception amount"
<http://purl.obolibrary.org/obo/OBA_0002126>	"eyelash spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002127>	"eyelid spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002128>	"eyelid functionality"
<http://purl.obolibrary.org/obo/OBA_0002129>	"eyeball of camera-type eye morphology"
<http://purl.obolibrary.org/obo/OBA_0002130>	"calcareous tooth amount"
<http://purl.obolibrary.org/obo/OBA_0002131>	"upper central secondary incisor tooth size"
<http://purl.obolibrary.org/obo/OBA_0002132>	"dentition position"
<http://purl.obolibrary.org/obo/OBA_0002133>	"enamel color"
<http://purl.obolibrary.org/obo/OBA_0002134>	"dentition size"
<http://purl.obolibrary.org/obo/OBA_0002135>	"upper lateral incisor tooth amount"
<http://purl.obolibrary.org/obo/OBA_0002136>	"dentition convex 3-D shape"
<http://purl.obolibrary.org/obo/OBA_0002137>	"dentine structure"
<http://purl.obolibrary.org/obo/OBA_0002138>	"enamel structure"
<http://purl.obolibrary.org/obo/OBA_0002139>	"sensory nerve damage"
<http://purl.obolibrary.org/obo/OBA_0002140>	"axon degeneration"
<http://purl.obolibrary.org/obo/OBA_0002141>	"sternum concavity"
<http://purl.obolibrary.org/obo/OBA_0002142>	"sternum position"
<http://purl.obolibrary.org/obo/OBA_0002143>	"rib length"
<http://purl.obolibrary.org/obo/OBA_0002144>	"anterior chest size"
<http://purl.obolibrary.org/obo/OBA_0002145>	"multicellular organism fertility"
<http://purl.obolibrary.org/obo/OBA_0002146>	"uterus shape"
<http://purl.obolibrary.org/obo/OBA_0002147>	"development of secondary sexual characteristics onset quality"
<http://purl.obolibrary.org/obo/OBA_0002148>	"growth hormone secretion rate"
<http://purl.obolibrary.org/obo/OBA_0002149>	"renin-angiotensin system behavioural activity"
<http://purl.obolibrary.org/obo/OBA_0002150>	"rib size"
<http://purl.obolibrary.org/obo/OBA_0002151>	"rib position"
<http://purl.obolibrary.org/obo/OBA_0002152>	"clavicle bone length"
<http://purl.obolibrary.org/obo/OBA_0002153>	"rib concavity"
<http://purl.obolibrary.org/obo/OBA_0002154>	"costochondral joint position"
<http://purl.obolibrary.org/obo/OBA_0002155>	"thoracic rib cage curvature"
<http://purl.obolibrary.org/obo/OBA_0002156>	"rib curvature"
<http://purl.obolibrary.org/obo/OBA_0002157>	"glenoid fossa curvature"
<http://purl.obolibrary.org/obo/OBA_0002158>	"costochondral joint size"
<http://purl.obolibrary.org/obo/OBA_0002159>	"rib amount"
<http://purl.obolibrary.org/obo/OBA_0002160>	"compact bone of long bone size"
<http://purl.obolibrary.org/obo/OBA_0002161>	"diaphysis length"
<http://purl.obolibrary.org/obo/OBA_0002162>	"ilium size"
<http://purl.obolibrary.org/obo/OBA_0002163>	"long bone shape"
<http://purl.obolibrary.org/obo/OBA_0002164>	"palmar skin crease amount"
<http://purl.obolibrary.org/obo/OBA_0002165>	"skin of body water composition"
<http://purl.obolibrary.org/obo/OBA_0002166>	"skin of body color"
<http://purl.obolibrary.org/obo/OBA_0002167>	"skin epidermis size"
<http://purl.obolibrary.org/obo/OBA_0002168>	"skin of body size"
<http://purl.obolibrary.org/obo/OBA_0002169>	"ectoderm structure"
<http://purl.obolibrary.org/obo/OBA_0002170>	"skin of body spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002171>	"skin of body elasticity"
<http://purl.obolibrary.org/obo/OBA_0002172>	"skin of body hardness"
<http://purl.obolibrary.org/obo/OBA_0002173>	"skin of body color saturation"
<http://purl.obolibrary.org/obo/OBA_0002174>	"skin of body structure"
<http://purl.obolibrary.org/obo/OBA_0002175>	"skin of body photosensitivity"
<http://purl.obolibrary.org/obo/OBA_0002176>	"subcutaneous adipose tissue altered number of"
<http://purl.obolibrary.org/obo/OBA_0002177>	"lymphatic part of lymphoid system composition"
<http://purl.obolibrary.org/obo/OBA_0002178>	"superficial vein position"
<http://purl.obolibrary.org/obo/OBA_0002179>	"skin of body fragility"
<http://purl.obolibrary.org/obo/OBA_0002180>	"lens of camera-type eye displaced"
<http://purl.obolibrary.org/obo/OBA_0002181>	"cranial nerve II structure"
<http://purl.obolibrary.org/obo/OBA_0002182>	"ocular fundus size"
<http://purl.obolibrary.org/obo/OBA_0002183>	"macula lutea size"
<http://purl.obolibrary.org/obo/OBA_0002184>	"cranial nerve II damage"
<http://purl.obolibrary.org/obo/OBA_0002185>	"orbit of skull structure"
<http://purl.obolibrary.org/obo/OBA_0002186>	"vagina shape"
<http://purl.obolibrary.org/obo/OBA_0002187>	"palmar part of manus size"
<http://purl.obolibrary.org/obo/OBA_0002188>	"manus size"
<http://purl.obolibrary.org/obo/OBA_0002189>	"manual digit sharpness"
<http://purl.obolibrary.org/obo/OBA_0002190>	"umbilical cord length"
<http://purl.obolibrary.org/obo/OBA_0002191>	"distal segment of manual digit position"
<http://purl.obolibrary.org/obo/OBA_0002192>	"digit shape"
<http://purl.obolibrary.org/obo/OBA_0002193>	"manual digit 1 2-D shape"
<http://purl.obolibrary.org/obo/OBA_0002194>	"carpal region structure"
<http://purl.obolibrary.org/obo/OBA_0002195>	"metacarpal bone size"
<http://purl.obolibrary.org/obo/OBA_0002196>	"manual digit shape"
<http://purl.obolibrary.org/obo/OBA_0002197>	"thenar eminence size"
<http://purl.obolibrary.org/obo/OBA_0002198>	"cognition occurrence"
<http://purl.obolibrary.org/obo/OBA_0002199>	"developmental process onset quality"
<http://purl.obolibrary.org/obo/OBA_0002200>	"reflex rate"
<http://purl.obolibrary.org/obo/OBA_0002201>	"corpus callosum amount"
<http://purl.obolibrary.org/obo/OBA_0002202>	"reflex amount"
<http://purl.obolibrary.org/obo/OBA_0002203>	"posterior cranial fossa morphology"
<http://purl.obolibrary.org/obo/OBA_0002204>	"septum pellucidum amount"
<http://purl.obolibrary.org/obo/OBA_0002205>	"skeletal joint onset quality"
<http://purl.obolibrary.org/obo/OBA_0002206>	"tendon length"
<http://purl.obolibrary.org/obo/OBA_0002207>	"skeletal joint displaced"
<http://purl.obolibrary.org/obo/OBA_0002208>	"skeletal joint mobility"
<http://purl.obolibrary.org/obo/OBA_0002209>	"hip structure"
<http://purl.obolibrary.org/obo/OBA_0002210>	"skeletal joint composition"
<http://purl.obolibrary.org/obo/OBA_0002211>	"musculature of shoulder size"
<http://purl.obolibrary.org/obo/OBA_0002212>	"anterior fontanel onset quality"
<http://purl.obolibrary.org/obo/OBA_0002213>	"carpal bone size"
<http://purl.obolibrary.org/obo/OBA_0002214>	"manual digit size"
<http://purl.obolibrary.org/obo/OBA_0002215>	"growth rate"
<http://purl.obolibrary.org/obo/OBA_0002216>	"growth onset quality"
<http://purl.obolibrary.org/obo/OBA_0002217>	"embryo development rate"
<http://purl.obolibrary.org/obo/OBA_0002218>	"abdomen position"
<http://purl.obolibrary.org/obo/OBA_0002219>	"abdominal wall closure"
<http://purl.obolibrary.org/obo/OBA_0002220>	"rectus abdominis muscle shape"
<http://purl.obolibrary.org/obo/OBA_0002221>	"umbilicus position"
<http://purl.obolibrary.org/obo/OBA_0002222>	"anus displaced"
<http://purl.obolibrary.org/obo/OBA_0002223>	"anterior chest circumference"
<http://purl.obolibrary.org/obo/OBA_0002224>	"chest symmetry"
<http://purl.obolibrary.org/obo/OBA_0002225>	"diastema between upper central incisors length"
<http://purl.obolibrary.org/obo/OBA_0002226>	"lower jaw incisor size"
<http://purl.obolibrary.org/obo/OBA_0002227>	"larynx structure"
<http://purl.obolibrary.org/obo/OBA_0002228>	"laryngeal vocal fold strength"
<http://purl.obolibrary.org/obo/OBA_0002229>	"laryngeal vocal fold movement behavioral quality"
<http://purl.obolibrary.org/obo/OBA_0002230>	"parturition onset quality"
<http://purl.obolibrary.org/obo/OBA_0002231>	"interventricular septum closure"
<http://purl.obolibrary.org/obo/OBA_0002232>	"interatrial septum closure"
<http://purl.obolibrary.org/obo/OBA_0002233>	"mitral valve position"
<http://purl.obolibrary.org/obo/OBA_0002234>	"heart contraction amount"
<http://purl.obolibrary.org/obo/OBA_0002235>	"pulmonary valve structure"
<http://purl.obolibrary.org/obo/OBA_0002236>	"ductus arteriosus closure"
<http://purl.obolibrary.org/obo/OBA_0002237>	"aortic valve sharpness"
<http://purl.obolibrary.org/obo/OBA_0002238>	"aortic valve structure"
<http://purl.obolibrary.org/obo/OBA_0002239>	"mitral valve sufficiency"
<http://purl.obolibrary.org/obo/OBA_0002240>	"interatrial septum structure"
<http://purl.obolibrary.org/obo/OBA_0002241>	"aortic valve sufficiency"
<http://purl.obolibrary.org/obo/OBA_0002242>	"aorta structure"
<http://purl.obolibrary.org/obo/OBA_0002243>	"tricuspid valve position"
<http://purl.obolibrary.org/obo/OBA_0002244>	"coronary artery composition"
<http://purl.obolibrary.org/obo/OBA_0002245>	"mitral valve structure"
<http://purl.obolibrary.org/obo/OBA_0002246>	"exocrine pancreas sufficiency"
<http://purl.obolibrary.org/obo/OBA_0002247>	"spleen amount"
<http://purl.obolibrary.org/obo/OBA_0002248>	"cardiac ventricle shape"
<http://purl.obolibrary.org/obo/OBA_0002249>	"longitudinal arch of pes curvature"
<http://purl.obolibrary.org/obo/OBA_0002250>	"skeleton of pes length"
<http://purl.obolibrary.org/obo/OBA_0002251>	"metatarsal bone size"
<http://purl.obolibrary.org/obo/OBA_0002252>	"tarsal region structure"
<http://purl.obolibrary.org/obo/OBA_0002253>	"embryo composition"
<http://purl.obolibrary.org/obo/OBA_0002254>	"nail size"
<http://purl.obolibrary.org/obo/OBA_0002255>	"nail of pedal digit size"
<http://purl.obolibrary.org/obo/OBA_0002256>	"nail of pedal digit amount"
<http://purl.obolibrary.org/obo/OBA_0002257>	"nail of manual digit size"
<http://purl.obolibrary.org/obo/OBA_0002258>	"nail fragility"
<http://purl.obolibrary.org/obo/OBA_0002259>	"nail of manual digit amount"
<http://purl.obolibrary.org/obo/OBA_0002260>	"pedal digit 1 deviation"
<http://purl.obolibrary.org/obo/OBA_0002261>	"pedal digit length"
<http://purl.obolibrary.org/obo/OBA_0002262>	"pedal digit size"
<http://purl.obolibrary.org/obo/OBA_0002263>	"talus spatial pattern"
<http://purl.obolibrary.org/obo/OBA_0002264>	"pedal digit 1 length"
<http://purl.obolibrary.org/obo/OBA_0002265>	"calcaneus morphology"
<http://purl.obolibrary.org/obo/OBA_0002266>	"distal phalanx of pes concavity"
<http://purl.obolibrary.org/obo/OBA_0002267>	"distal phalanx of pes length"
<http://purl.obolibrary.org/obo/OBA_0002268>	"pedal digit deviation"
<http://purl.obolibrary.org/obo/OBA_0002269>	"pedal digit 5 deviation"
<http://purl.obolibrary.org/obo/OBA_0002270>	"pes shape"
<http://purl.obolibrary.org/obo/OBA_0002271>	"pedal digit 2 length"
<http://purl.obolibrary.org/obo/OBA_0002272>	"reticulocyte amount"
<http://purl.obolibrary.org/obo/OBA_0002273>	"erythroid lineage cell mass"
<http://purl.obolibrary.org/obo/OBA_0002274>	"renal artery structure"
<http://purl.obolibrary.org/obo/OBA_0002275>	"lymphocyte structure"
<http://purl.obolibrary.org/obo/OBA_0002276>	"ketone body biosynthetic process rate"
<http://purl.obolibrary.org/obo/OBA_0002277>	"fever generation occurrence"
<http://purl.obolibrary.org/obo/OBA_0002278>	"hemopoiesis displaced"
<http://purl.obolibrary.org/obo/OBA_0002279>	"columella nasi length"
<http://purl.obolibrary.org/obo/OBA_0002280>	"face shape"
<http://purl.obolibrary.org/obo/OBA_0002281>	"forehead position"
<http://purl.obolibrary.org/obo/OBA_0002282>	"feces quality of a liquid"
<http://purl.obolibrary.org/obo/OBA_0002283>	"defecation frequency"
<http://purl.obolibrary.org/obo/OBA_0002284>	"pyloric antrum structure"
<http://purl.obolibrary.org/obo/OBA_0002285>	"anus closure"
<http://purl.obolibrary.org/obo/OBA_0002286>	"anal canal structure"
<http://purl.obolibrary.org/obo/OBA_0002287>	"esophagus closure"
<http://purl.obolibrary.org/obo/OBA_0002288>	"rectum position"
<http://purl.obolibrary.org/obo/OBA_0002289>	"esophagus structure"
<http://purl.obolibrary.org/obo/OBA_0002290>	"cortex of kidney size"
<http://purl.obolibrary.org/obo/OBA_0002291>	"glabella region of bone position"
<http://purl.obolibrary.org/obo/OBA_0002292>	"telencephalon size"
<http://purl.obolibrary.org/obo/OBA_0002293>	"respiratory gaseous exchange by respiratory system amount"
<http://purl.obolibrary.org/obo/OBA_0002294>	"brain ventricle size"
